age,income,employment_length,loan_amount,interest_rate,home_ownership,loan_intent,historical_default,loan_status
72,131048,25,87209,16.20803151437495,Rent,Business,0,0
46,116444,15,99833,5.236280108988208,Mortgage,Personal,0,0
46,89922,35,53044,23.73871351509163,Own,Medical,0,0
28,117799,32,92378,23.46116368152665,Own,Personal,0,0
69,113948,19,90363,7.186571357982141,Rent,Home,0,0
49,163314,12,59817,16.13168985912968,Other,Education,0,0
19,28947,32,47666,2.644122347866544,Mortgage,Personal,0,0
64,68785,4,27173,23.431136490177003,Other,Education,0,0
31,139963,36,19909,14.028708088409322,Rent,Home,0,1
37,20507,13,64967,2.994132482608917,Mortgage,Personal,0,0
39,178223,26,32007,9.87749983918716,Other,Personal,1,1
28,31618,22,13985,3.7675376228083866,Mortgage,Home,1,0
44,94286,13,23525,11.037722105587278,Rent,Business,0,0
20,36122,39,38403,17.408305869710432,Mortgage,Personal,0,0
34,158426,3,38193,12.80746788495311,Rent,Personal,0,1
79,129598,38,4830,10.825610018547453,Other,Medical,0,0
61,182051,18,57144,4.740612047430691,Mortgage,Business,0,1
73,106436,46,1533,7.633598050954095,Own,Personal,0,0
45,156109,3,21946,4.3032956179820765,Rent,Home,0,0
46,48633,29,24504,20.572470828103196,Mortgage,Education,1,0
38,44495,18,56715,5.1105160436486194,Own,Home,1,0
64,84550,30,29255,15.69358743062455,Own,Business,0,0
33,56483,30,57441,9.883029512543455,Own,Medical,0,0
54,133181,8,37855,7.19750284706922,Own,Medical,0,0
76,54069,12,42721,16.707774108318386,Rent,Medical,0,0
37,158442,13,42850,12.511053115669634,Mortgage,Home,1,1
23,139873,45,35723,11.20334574754486,Own,Education,1,0
36,136843,9,36739,15.635596112521096,Mortgage,Education,0,0
74,91947,47,6539,13.299155455270016,Mortgage,Personal,0,0
22,190205,30,74029,8.980136796685898,Other,Education,0,0
20,115761,36,65509,14.858409618600788,Mortgage,Education,1,0
76,133753,22,22311,17.398467260665974,Rent,Personal,0,0
18,151764,26,70180,2.6139426474976486,Rent,Home,0,1
75,48926,5,86981,12.715049764876534,Own,Home,0,0
77,119782,25,36934,3.3267155454215067,Mortgage,Business,0,0
55,124700,1,10511,6.2873245235665545,Rent,Home,1,0
32,93984,44,1183,14.89170088379338,Rent,Medical,0,0
51,194462,12,10475,21.92234505110836,Rent,Medical,0,1
78,69593,49,85766,22.30453062133515,Own,Business,0,0
52,95609,18,64130,3.6087122331885193,Rent,Education,1,0
66,25209,0,60577,11.639416984594252,Mortgage,Business,1,0
42,146700,39,27008,15.409149109104678,Rent,Personal,1,1
41,157605,31,77868,5.382607804657899,Rent,Business,0,1
29,106597,21,48941,19.604940985129748,Own,Business,1,0
35,27211,47,43756,19.11741094405649,Mortgage,Medical,0,0
32,29927,28,71258,22.776843315256276,Rent,Personal,0,0
61,137333,1,81730,2.1951782779191893,Mortgage,Personal,0,0
33,175666,39,93167,6.9837376117470615,Mortgage,Business,0,0
44,96382,37,28912,21.0252944276424,Rent,Personal,0,0
25,159005,47,83702,17.423341169019515,Own,Personal,1,1
77,123780,10,51659,22.57096663506529,Mortgage,Home,0,0
63,60696,16,47840,3.31513205419613,Other,Personal,0,0
42,87616,42,82512,15.730171211478185,Rent,Education,0,0
34,157161,7,39623,15.088071222554506,Mortgage,Personal,0,1
46,177195,21,64303,2.8205115762922444,Mortgage,Medical,0,1
70,158869,3,47062,13.811007768987121,Mortgage,Home,0,1
25,70013,10,57690,16.018967160128256,Rent,Medical,1,0
32,159418,7,78582,6.399743006648467,Other,Medical,0,0
44,184744,8,99980,8.286580411867249,Mortgage,Education,1,1
63,168725,25,24634,16.727988964847953,Mortgage,Home,1,1
67,69556,1,5090,12.770921794799042,Own,Business,0,0
69,143723,15,46266,21.734314124071517,Rent,Personal,0,0
24,46140,30,31008,9.874780618211332,Rent,Education,0,0
20,21184,5,88643,8.133172142928625,Mortgage,Education,0,0
46,185565,20,59704,24.651916627931385,Own,Business,1,1
61,195220,25,63866,22.956122712991917,Mortgage,Education,1,0
70,175918,18,9382,2.6668331349765366,Mortgage,Business,0,0
41,131361,27,48774,19.726758152051016,Rent,Business,1,0
77,173267,7,75570,4.537699797979668,Own,Business,0,0
75,25606,13,75062,2.632159481075532,Mortgage,Education,1,0
20,155028,23,90609,8.294996867226025,Rent,Business,0,1
37,36555,47,47698,8.194955218405399,Mortgage,Education,1,0
63,110385,43,2110,20.84433153398019,Mortgage,Home,0,0
32,169762,36,82981,18.34534665668521,Own,Business,0,0
42,78502,25,1386,24.577016828636328,Own,Education,0,0
47,199921,30,59513,18.364796707171823,Own,Education,0,0
31,177419,31,85120,11.619877724889102,Mortgage,Education,0,0
24,123844,49,48801,18.075336201739987,Other,Personal,1,0
34,111321,40,97085,24.98755854528725,Own,Personal,0,1
79,69056,1,72857,18.333263298938146,Other,Business,0,0
61,118234,24,90976,19.51867118754732,Other,Home,1,0
37,61850,43,32566,23.582395349375965,Other,Business,1,0
53,47843,1,33521,4.613979010168717,Rent,Medical,0,0
26,82320,41,24798,18.210038749297716,Mortgage,Medical,1,0
55,49793,0,14565,21.568537033251324,Own,Home,0,0
65,190588,35,24027,23.95070780508054,Mortgage,Home,0,0
74,168929,11,98631,6.852293663369085,Mortgage,Home,0,0
77,39627,8,6631,13.590367177657617,Rent,Personal,0,0
39,81822,35,90865,17.652761495823082,Rent,Personal,0,0
71,75798,40,57878,7.691757778530761,Rent,Medical,0,0
70,195188,27,46206,15.810875854756302,Mortgage,Home,0,1
70,95318,37,59582,7.9243119974539855,Other,Education,1,0
19,124186,32,59334,9.669511472227887,Mortgage,Medical,0,0
41,107902,41,73323,12.154930019749896,Rent,Home,1,0
25,179629,45,54619,14.171372271171041,Mortgage,Education,0,1
28,91334,21,27875,12.335415047378465,Rent,Home,1,0
30,126719,24,25514,13.343496955122372,Rent,Business,0,0
34,143099,17,23580,8.86754139463073,Own,Education,1,0
25,193686,5,86827,5.656197162520503,Other,Business,0,0
38,32720,17,5288,3.089049478517307,Rent,Personal,0,0
35,77608,15,7734,6.507510617308357,Own,Medical,0,0
47,127449,14,84000,15.38470375463301,Other,Home,0,0
35,122828,47,40008,20.080655299472046,Rent,Medical,0,0
63,146613,7,50349,5.892694741186574,Other,Home,0,0
64,92095,12,8814,4.496773228770914,Other,Business,0,0
48,125924,42,44154,19.233678292632757,Mortgage,Education,0,0
55,116452,6,8851,9.018641602357663,Own,Education,0,0
49,107593,16,2600,23.884487102229105,Other,Home,0,0
28,186964,49,57614,18.42931332403858,Mortgage,Business,0,1
62,126975,31,73402,9.51538908658971,Other,Home,0,0
42,97242,21,4692,8.659483199255213,Mortgage,Home,0,0
50,136041,12,59027,14.045062884240108,Rent,Home,1,1
77,146202,46,21373,3.8203273703988168,Rent,Education,0,0
55,97606,22,99636,4.706559790841877,Mortgage,Home,1,0
58,143769,28,63805,6.044731270272428,Rent,Education,0,0
25,138542,21,81383,19.818642646004886,Rent,Personal,1,1
28,126438,0,15507,13.818719263189816,Rent,Business,0,0
39,20924,28,63931,2.2430438238121875,Other,Personal,0,0
68,71322,47,76499,17.490880131858507,Mortgage,Home,0,0
41,177550,4,72642,11.744874109191432,Own,Education,1,1
58,91042,34,73869,13.749604394167353,Own,Business,0,0
34,66418,9,98449,6.924673598497518,Mortgage,Medical,0,0
29,120699,18,97819,14.690991253064384,Other,Business,0,0
74,110140,36,40423,24.520524514284237,Rent,Business,0,1
63,31781,6,96351,3.6892278931325135,Rent,Home,0,0
49,156587,45,87120,8.530100192281905,Other,Personal,0,1
32,137358,34,91918,7.588944635799085,Own,Personal,0,0
33,56133,44,67600,7.71663414727713,Mortgage,Medical,1,0
71,117628,12,42848,10.710246224003678,Mortgage,Home,1,0
39,96946,9,7820,20.816525049115853,Other,Business,0,0
45,105058,1,9512,22.99574986918091,Rent,Personal,0,0
37,160167,5,37725,6.6509470115563865,Rent,Personal,0,0
50,171542,7,52534,14.487848572806593,Rent,Education,0,1
27,63129,35,86151,16.648676359806046,Mortgage,Business,0,0
57,28531,24,40776,14.002031910368434,Own,Home,0,0
49,57038,43,61945,11.98375706652915,Mortgage,Personal,1,0
67,107939,46,84420,6.41543663476247,Other,Home,1,0
77,62674,39,48455,13.229045261582487,Mortgage,Business,0,1
50,147572,6,84488,11.227941037360564,Other,Business,0,0
19,49831,45,53433,20.2979573375522,Mortgage,Personal,1,0
50,77174,22,10711,19.56290026074889,Own,Medical,1,0
50,31279,18,60262,5.0819696677304265,Other,Home,0,0
58,189292,45,87009,4.035938208950554,Rent,Home,0,0
30,80610,21,84785,22.88754069423257,Rent,Education,0,0
47,73051,12,10597,14.316692946183448,Mortgage,Business,0,0
50,76652,20,61067,21.729421557499585,Mortgage,Business,0,0
30,85524,0,88520,3.3374757730272266,Own,Personal,1,0
69,26470,18,49022,14.109859179997496,Own,Personal,0,0
43,192870,32,82924,14.406809835253437,Rent,Personal,0,1
39,73473,3,19782,21.79614674846945,Mortgage,Education,0,1
56,170952,41,52782,4.245029959283272,Other,Medical,0,1
19,64439,2,73144,7.530247964545914,Own,Personal,1,0
55,34308,26,99651,11.350381219401301,Other,Personal,0,0
56,111563,40,56013,21.91435393465867,Other,Personal,1,0
43,55081,34,73036,23.59431624662304,Own,Education,0,0
63,29837,27,36342,24.832666250653443,Mortgage,Home,0,0
75,138128,5,86745,24.061450188545994,Other,Medical,0,0
67,187896,5,21977,2.1366603844201517,Mortgage,Home,0,0
32,184145,43,58396,3.097291853439057,Other,Business,0,0
51,132651,22,51021,5.394956840624539,Mortgage,Business,1,0
59,117624,32,70057,10.023828225716283,Mortgage,Personal,0,0
72,177371,15,67836,21.08811471270005,Mortgage,Home,0,0
61,50063,23,28075,22.531092492716052,Mortgage,Education,0,0
66,89453,4,90515,6.29719134477541,Own,Medical,0,0
57,122166,40,31802,16.2522754872533,Other,Home,0,0
28,34506,41,78761,23.09932565650136,Mortgage,Home,1,0
78,133604,12,78017,12.665829926420377,Rent,Medical,1,1
20,46026,46,87753,4.381502154914031,Other,Home,1,0
76,178744,11,56822,12.529713951946373,Other,Home,0,0
23,189489,4,52603,10.643282752625316,Mortgage,Medical,0,0
26,72413,36,81291,15.28613390951816,Other,Education,0,0
23,85066,30,91450,12.089149741363384,Rent,Medical,1,0
26,70971,27,36592,2.3989563176355126,Rent,Personal,0,0
56,178353,27,57006,24.861947868514438,Rent,Personal,0,1
48,133978,29,27269,14.50142546780313,Other,Personal,0,0
49,179163,17,51138,12.893507376146019,Other,Personal,0,0
58,70494,43,63398,23.956199544593243,Mortgage,Business,0,0
67,123864,26,91091,5.584788454502774,Other,Education,0,1
29,169682,34,20874,6.35246485854071,Other,Business,0,0
25,152151,25,58228,20.58433922844402,Mortgage,Home,1,1
25,115386,38,63670,7.999114840575202,Rent,Home,0,0
67,197823,48,8925,20.38222344470512,Mortgage,Medical,0,1
45,106126,17,4107,8.245270106895559,Own,Personal,1,0
79,182023,32,87388,2.7633154951750343,Other,Medical,0,1
37,100863,24,96719,13.891338649394468,Other,Home,0,0
79,98291,30,28617,6.523787984917812,Own,Personal,1,0
64,145659,36,75258,19.430464737446833,Own,Education,0,0
76,27235,1,51075,16.74759156433941,Own,Home,0,0
24,102733,32,23631,23.24286136349211,Mortgage,Medical,0,0
28,82712,38,63444,20.008732217111927,Rent,Medical,0,0
37,172545,42,98158,6.157846961336717,Mortgage,Home,0,0
33,145849,42,8883,20.403639443290317,Own,Business,0,0
21,99823,31,20708,16.759952030722538,Mortgage,Education,0,0
23,124215,17,47221,17.385887760494374,Other,Home,0,0
75,52230,16,18197,21.14204637731342,Mortgage,Home,0,0
39,104573,33,22134,15.197953591345625,Own,Medical,0,0
43,60644,38,34550,12.718080830119296,Other,Personal,0,0
20,199736,6,15642,16.642743813250743,Rent,Personal,0,1
58,65203,41,21439,8.85302086604226,Mortgage,Personal,0,0
77,86677,34,98779,6.199734015003283,Mortgage,Medical,0,0
59,176497,29,25583,16.18152027563867,Own,Personal,0,0
31,143246,11,94885,7.3785124889659865,Rent,Home,0,0
28,104817,34,80538,3.838047514971955,Other,Business,0,0
35,89806,10,63014,2.01274624546084,Own,Business,0,0
71,62814,43,20523,15.991346232201543,Own,Business,1,0
29,90219,3,71543,10.329422020045447,Mortgage,Personal,0,1
40,190956,24,86971,19.30315232548949,Rent,Business,0,0
29,115345,47,91629,10.629057161201356,Own,Personal,0,0
30,120088,31,77830,13.178079309479214,Mortgage,Home,1,0
42,89322,19,46538,11.362954374753853,Other,Home,0,0
62,41650,49,48310,16.96322019551496,Own,Medical,0,0
68,114242,30,11908,10.191200726344269,Other,Medical,0,0
75,160262,3,58290,24.166655948673103,Other,Education,0,1
36,58196,37,54634,23.53138069176619,Mortgage,Home,1,0
72,190521,46,13699,21.504641761117472,Rent,Personal,1,1
63,190733,0,67912,23.166906223173207,Other,Education,0,1
53,49709,2,15255,12.330212834565993,Own,Home,0,0
62,100428,36,80183,14.33789912615832,Rent,Personal,1,0
25,29943,21,61282,19.06812962883962,Rent,Home,0,0
46,194312,16,59249,18.011356273586447,Mortgage,Home,0,0
72,196832,13,39176,22.48560769892583,Own,Personal,0,1
70,41042,40,9163,18.475613626903993,Own,Home,0,0
72,63894,34,55210,24.951348289254593,Mortgage,Home,1,0
49,157941,12,72979,10.015633396126594,Mortgage,Home,0,0
68,76759,34,79860,21.15894807150661,Rent,Medical,0,0
61,125973,42,22143,18.045600925151277,Other,Business,0,0
35,64306,1,5920,17.90188823994543,Other,Home,1,0
23,128369,46,83911,9.494218681434976,Other,Personal,0,0
35,171990,12,38996,20.068841225729518,Other,Home,0,0
36,48379,15,12748,22.70864851399478,Own,Medical,1,0
39,140667,17,95071,7.026614614972948,Own,Medical,0,0
54,154034,6,82251,16.386427253684197,Mortgage,Home,0,1
49,164923,44,48252,11.01910106936383,Mortgage,Education,0,0
73,137626,35,64179,24.75960674378217,Other,Business,0,0
58,196819,40,7450,13.013154764128677,Mortgage,Personal,0,1
76,145180,29,53756,7.2513639973296815,Own,Personal,0,0
20,72349,41,51235,10.782725380102148,Other,Personal,0,0
45,165817,40,91546,17.038282965782404,Other,Personal,0,1
27,25730,6,1020,3.750055541040254,Own,Medical,1,0
68,164993,14,81253,15.882844165088464,Rent,Business,0,1
52,39023,39,10664,23.418169461114655,Other,Home,1,0
78,196421,18,67635,21.55834411613056,Mortgage,Home,0,0
46,146796,42,24225,3.5564913431336174,Rent,Education,0,0
71,101533,36,69173,24.84796721099857,Own,Home,0,0
32,103286,1,86333,18.07071924518922,Rent,Business,0,0
50,61979,41,41225,5.732458959222544,Rent,Home,0,0
24,42837,47,11807,2.2855700508967405,Other,Medical,0,0
29,166069,12,84274,5.939500634719481,Rent,Home,0,1
66,124975,39,7402,21.278046175771987,Mortgage,Personal,0,0
47,196111,40,5521,2.497704473738766,Other,Personal,0,0
38,40923,42,64165,7.36238798321599,Own,Personal,1,0
48,28876,42,9382,19.418028692702133,Mortgage,Personal,1,0
75,80973,30,16065,15.480542325657108,Other,Medical,0,0
78,153959,15,86470,20.002921338284413,Rent,Medical,0,0
41,62422,41,15425,19.161461588016124,Mortgage,Medical,0,0
37,71413,43,14111,3.163831903801509,Other,Home,1,0
54,122484,5,41799,22.527762639165484,Other,Personal,1,0
21,153913,27,54257,7.22173218849218,Own,Education,0,0
45,48756,31,62177,14.728026125284567,Other,Education,0,0
61,91576,43,82046,16.81862760013891,Own,Personal,0,0
79,138248,9,38851,5.878448850357194,Rent,Business,0,0
37,30304,49,9816,24.453318904122412,Other,Home,0,0
77,50341,17,78853,13.227586990008106,Other,Education,0,0
41,155830,3,3175,3.325781998740049,Rent,Medical,0,0
67,168082,8,12341,23.557027029890328,Other,Business,0,0
66,147039,6,64908,15.484160393445165,Other,Medical,1,1
68,182730,49,26654,18.081443553571656,Mortgage,Business,0,0
49,152447,7,61895,14.079043168487154,Own,Business,0,0
58,119485,42,60696,21.198972959870254,Other,Home,0,0
53,42092,6,58889,2.7620696304438503,Other,Medical,0,0
75,151562,40,88144,8.172702401374398,Own,Medical,1,1
70,23729,39,84115,12.80191219726192,Mortgage,Education,0,0
51,157046,2,31194,3.761883175215331,Own,Personal,0,0
53,138222,16,35837,18.23585339451314,Other,Personal,0,0
19,105216,1,69894,11.054258523279737,Rent,Education,0,0
32,103860,14,85358,8.271363776167313,Rent,Business,0,0
51,116870,45,42576,2.077713476593482,Mortgage,Education,0,0
53,41398,28,20727,18.556097170248936,Mortgage,Education,0,0
23,54650,49,35579,21.177614104075822,Other,Medical,0,0
56,172364,47,97554,11.085932320674464,Mortgage,Education,0,0
59,123889,21,17555,14.977013471767407,Other,Business,0,0
68,23159,3,54294,7.236792396380764,Rent,Personal,0,0
68,118162,5,50777,16.31054586444306,Mortgage,Home,0,0
75,122834,37,6906,2.279161541249612,Other,Education,0,0
71,168137,25,41751,13.238809633271444,Own,Education,0,0
78,41638,10,70599,16.816726082335922,Mortgage,Medical,0,0
29,21073,25,75180,23.11841078428388,Other,Medical,0,0
20,197583,16,74678,10.770723793812538,Other,Education,0,1
62,49320,23,32644,19.599374668563684,Own,Education,0,0
35,54924,27,34521,15.746801688700517,Rent,Business,0,0
57,191806,34,12564,23.32127859727685,Own,Personal,0,0
38,88116,30,71640,11.162686540166904,Other,Personal,1,0
32,191097,12,28299,9.339192817078724,Own,Home,0,0
50,22159,34,48958,22.40426596996531,Own,Personal,1,0
52,68940,15,57078,3.1326212323906497,Other,Home,1,0
43,99436,14,14421,5.136864037474567,Rent,Medical,1,0
25,34678,42,89747,3.895301995433022,Own,Home,0,0
53,198276,17,12202,21.39152900125726,Own,Home,1,1
65,163093,46,43185,2.243970737517346,Mortgage,Personal,1,1
47,157844,36,4685,21.81811457643211,Mortgage,Education,0,0
40,87163,47,91197,12.379159293539137,Other,Medical,0,0
59,174536,47,43637,2.0925814136413274,Other,Business,0,0
61,71137,48,19366,11.237839075876963,Other,Home,0,0
31,181304,40,25276,6.296419344035819,Mortgage,Home,0,0
31,81497,26,81946,16.36121121185975,Other,Home,0,0
19,120485,34,49239,17.62525216819787,Own,Education,1,0
72,125468,44,76214,13.213134119314995,Own,Business,0,0
54,20901,34,25575,2.931949085112409,Rent,Personal,1,0
22,107980,27,42401,17.09096250044564,Other,Medical,0,0
55,127594,38,42230,21.366892022926987,Own,Education,0,0
62,22881,37,80424,18.567458378507233,Own,Business,0,0
58,49863,8,83263,21.089032135972328,Rent,Medical,0,0
79,156694,11,69617,6.611719041670412,Own,Personal,0,1
71,152450,14,24021,22.4444226120991,Rent,Medical,0,1
77,65201,20,10449,9.410449364903144,Rent,Home,0,0
78,79251,34,16657,2.3083107277957935,Mortgage,Home,1,0
64,92572,41,36059,21.398007865568626,Own,Education,0,0
31,59255,32,2532,23.661889186188716,Mortgage,Medical,1,0
73,83212,18,51805,17.07783854059902,Own,Home,0,0
56,70210,22,82551,7.323042500658767,Mortgage,Education,0,0
42,145629,12,38756,7.790122678498199,Rent,Education,0,0
37,42499,43,72880,12.731636089019249,Rent,Education,1,0
19,122552,0,75642,22.65011483083265,Rent,Personal,0,0
56,81360,28,35206,5.440746091393843,Rent,Home,1,0
23,155675,23,53168,20.9973944004202,Own,Home,1,1
34,147466,15,76188,8.699964600218458,Other,Business,0,0
76,105473,24,25550,20.59748189686925,Own,Personal,0,0
42,163704,22,7389,23.16623754483539,Mortgage,Home,1,1
74,181679,27,88897,11.832359055869365,Own,Home,0,0
45,111873,46,36847,10.396165044427208,Own,Business,0,0
19,85756,15,80239,20.45109033633994,Mortgage,Medical,0,0
52,198066,42,19642,14.178106294726062,Rent,Medical,1,1
54,76344,37,37509,17.74232811465353,Mortgage,Personal,1,0
22,158421,10,80417,16.32507245010713,Mortgage,Education,0,1
18,91154,2,50237,5.516443449830316,Other,Business,0,0
57,47464,14,16414,21.430178286659917,Other,Business,1,0
29,193696,0,64176,6.502827562502133,Rent,Home,0,1
73,141897,6,80865,23.44248931362796,Mortgage,Home,0,0
53,57344,0,63059,7.763139702709401,Mortgage,Business,0,0
62,103791,48,50150,18.879262385296062,Mortgage,Education,1,0
40,175371,31,89367,8.547074050352617,Own,Medical,1,1
64,199047,8,42091,9.30906439749787,Other,Personal,0,1
48,152534,28,74124,9.130042613993023,Other,Medical,0,0
28,140209,25,1903,19.201521842599917,Rent,Personal,0,0
27,101441,22,55235,14.80674771329604,Other,Education,0,0
20,110456,44,59565,22.307906484492435,Other,Business,0,0
71,101788,42,56342,9.06957254169303,Rent,Education,0,0
31,191653,28,43723,17.91582800730512,Mortgage,Business,0,0
33,34175,37,36572,19.317817792251546,Own,Home,0,0
27,157263,32,18610,5.484088599689038,Rent,Personal,1,1
46,103434,6,35052,11.213555218355657,Other,Home,0,0
27,104518,11,99993,13.104802370059456,Rent,Business,0,0
29,86537,30,88063,10.180809967570609,Other,Personal,0,0
47,135721,31,38550,9.408589707290176,Mortgage,Personal,1,0
58,67645,19,55033,17.787657561945764,Mortgage,Home,0,0
18,43283,16,30011,6.964927146168237,Mortgage,Personal,0,0
22,106971,35,35764,18.315987140775963,Other,Business,0,0
37,112759,2,98540,23.506016516986804,Rent,Business,1,0
25,122780,0,54533,14.999542987088276,Other,Home,1,0
60,181096,49,25064,16.062987445007906,Mortgage,Education,0,0
29,50734,26,50581,3.585452148854049,Mortgage,Business,0,0
18,20515,46,29702,21.88296878321005,Mortgage,Business,0,0
74,130782,39,86701,8.565299105596907,Other,Personal,1,0
71,86727,32,9631,16.14617680715699,Own,Personal,0,0
37,129164,19,88388,24.519579904130453,Mortgage,Business,0,0
45,66216,13,71043,15.696559813174579,Rent,Home,0,0
74,91833,35,67063,18.668318211680685,Mortgage,Education,1,0
60,78755,4,29981,12.242351219146293,Other,Personal,0,1
54,47856,22,36764,3.3884144008463193,Rent,Personal,0,0
64,93870,44,51513,20.344785038265137,Other,Education,0,0
54,175234,14,67198,2.8049733490716706,Own,Personal,0,1
29,157080,5,25940,18.115130064420644,Own,Home,0,0
54,27987,32,72792,2.52719618244165,Other,Personal,0,0
66,116502,18,29432,21.83302044126342,Mortgage,Personal,0,0
66,154404,12,9367,5.625628824158554,Rent,Business,0,0
73,86323,28,26511,13.828244395178675,Mortgage,Home,0,0
61,190062,5,9573,15.734466203112389,Other,Home,0,0
73,29873,14,16582,12.523544369588478,Other,Business,0,0
45,187516,15,6378,9.837560255024407,Mortgage,Medical,0,0
64,186412,23,66296,12.759728812162349,Rent,Education,0,1
32,125219,22,14500,9.16256233926665,Rent,Home,0,0
23,25033,47,66841,12.076813982859854,Rent,Medical,0,0
61,93324,9,22881,10.254998792954705,Rent,Education,0,0
76,35689,40,71233,15.022710940664341,Rent,Home,0,0
78,129756,40,52542,7.47225573163462,Own,Personal,1,0
37,20066,48,66285,24.739100763022286,Own,Home,0,0
67,134159,16,60547,13.520008927789808,Other,Education,0,0
31,196318,48,63151,6.465727780533721,Own,Medical,0,0
19,27533,43,8222,12.972535240047266,Rent,Personal,0,0
26,135828,44,8933,21.927547979070958,Rent,Education,0,0
54,79658,29,84385,2.5015562418610986,Rent,Education,1,0
37,58498,43,90772,17.629744739467643,Other,Home,0,0
43,129028,45,99706,14.603259326260345,Other,Business,0,0
46,31772,9,79437,5.899833870513117,Mortgage,Business,0,0
18,109385,18,7940,20.801958104013174,Own,Personal,0,0
72,32940,28,85590,10.48434631460213,Own,Education,0,0
52,138027,1,60145,8.75744666275667,Mortgage,Medical,0,0
23,36932,35,44610,21.046879412708723,Mortgage,Personal,0,0
54,44648,18,58520,16.686076062408286,Own,Personal,0,0
70,52966,6,5544,22.65995892452096,Rent,Home,0,0
76,178849,25,91854,16.487325184437587,Own,Medical,0,0
22,183639,14,55812,19.03880613243865,Rent,Education,1,1
50,168246,46,72610,21.238255613971095,Other,Education,1,1
66,62598,37,52500,3.259011625928549,Own,Education,1,0
68,164870,2,40618,19.849126053995747,Own,Personal,1,0
31,168630,37,26444,16.115249082540267,Other,Home,0,0
29,81084,15,86982,3.5986793198494444,Other,Personal,0,0
59,195309,1,95079,13.697292202980448,Other,Business,0,0
37,151250,30,57586,3.8965357936309393,Other,Business,1,1
70,37118,27,25789,18.926785639634115,Other,Education,0,0
67,42616,6,2617,14.56953941965131,Mortgage,Home,0,0
41,151870,29,4333,23.93219136048284,Mortgage,Education,1,1
76,27601,42,41002,6.212113546150706,Other,Education,1,0
60,45363,6,64620,15.938769407968705,Other,Personal,1,0
79,22795,35,88688,6.866389095121301,Other,Education,0,0
51,117462,28,90627,16.123494648730162,Other,Education,0,0
42,196336,23,1511,18.6209431542997,Rent,Home,0,0
67,122892,38,38850,18.612999574579387,Rent,Home,0,0
46,92833,3,83172,20.746701785700026,Other,Home,0,0
74,23084,28,87053,21.631655243041283,Other,Education,0,0
56,115865,43,32786,3.777249704145072,Own,Home,0,0
48,20731,4,75356,9.895144612665295,Other,Home,0,0
73,152201,28,37244,17.80381796827553,Other,Medical,0,1
64,179094,29,75714,13.467484609997879,Mortgage,Medical,1,1
60,21605,28,68261,6.385546775360204,Rent,Business,0,0
67,97506,25,19477,14.712320113834053,Other,Personal,0,0
40,64130,18,47533,11.371020013621308,Rent,Personal,0,0
61,180337,25,35469,10.970880386049018,Rent,Home,0,0
55,183402,36,9496,20.62433550102027,Own,Business,0,0
37,88469,26,13270,11.37476167814017,Rent,Business,0,0
40,166259,29,77008,2.608453626049756,Rent,Medical,1,1
79,176863,29,21724,3.3354567944950992,Other,Business,0,0
62,110436,2,31416,21.693612958907266,Mortgage,Education,1,0
69,132341,42,36575,24.09381863028799,Other,Home,0,0
33,190939,6,82190,17.833414738481274,Other,Education,0,0
67,151965,48,77614,10.380470764301844,Mortgage,Personal,0,1
59,119694,8,94566,23.58780726327873,Mortgage,Medical,1,0
77,39773,40,74108,17.24447098664192,Own,Education,0,0
72,24239,41,18408,21.419671631584766,Mortgage,Home,0,0
25,40863,12,20359,19.614602992851214,Other,Education,0,0
67,71415,14,9698,10.720204262769625,Mortgage,Education,0,0
38,88968,4,71392,13.010150619568067,Mortgage,Business,0,0
18,80430,28,94063,6.281039550466288,Mortgage,Medical,0,0
72,21515,34,40492,8.716324310136883,Rent,Personal,0,0
25,117206,26,75781,19.896890209589998,Own,Home,0,0
46,165677,26,44634,22.56150301331149,Rent,Home,0,1
49,76240,7,43864,18.662589734782472,Rent,Personal,0,0
55,25586,31,95482,12.69899502310268,Own,Home,0,0
22,140419,19,38355,3.9897131856141934,Rent,Business,1,1
64,142374,9,38690,3.309802820064309,Mortgage,Education,0,0
39,51186,12,38814,10.609487986095639,Own,Business,0,0
64,46928,28,32645,12.667899531656252,Rent,Business,0,0
51,142990,34,85814,16.009774310905826,Other,Business,0,0
18,107029,7,73739,2.1492589919009357,Rent,Personal,1,0
72,40711,28,57630,24.763626480725048,Other,Medical,0,0
72,74962,30,49171,10.370594318292987,Mortgage,Personal,0,0
43,40039,40,22658,21.50617726742579,Other,Personal,0,0
60,56561,29,16797,14.304234230304301,Rent,Business,0,0
27,21577,21,59799,5.000107454266969,Rent,Medical,0,0
47,127792,20,99342,20.344007708294004,Rent,Personal,1,0
67,179422,11,97494,18.32602272315715,Own,Medical,1,0
35,184870,10,53236,14.131029953372243,Own,Business,0,0
34,30785,1,7265,13.83472110067694,Rent,Personal,0,0
43,92227,49,73134,4.012030932271346,Rent,Medical,1,0
25,138680,40,83678,17.084525817199104,Mortgage,Home,0,1
64,81957,1,54494,22.958638582348893,Own,Personal,0,0
57,85431,33,53268,4.144633142091243,Own,Personal,0,0
66,168369,2,27998,8.060763364924814,Own,Personal,0,0
29,91894,15,92426,22.75308338916827,Other,Medical,0,0
44,170653,3,95414,8.539909925855245,Rent,Education,0,1
25,75192,22,62339,17.040704460138308,Mortgage,Personal,1,0
42,21462,49,15306,14.300817793692316,Mortgage,Home,0,0
